Country,Year,population,fertility,HIV,CO2,BMI_male,GDP,BMI_female,life,child_mortality,Group,ID
Montenegro,1961,498128.0,3.42,,,,6756.0,,65.17242,86.59,Europe & Central Asia,ME
Montenegro,1962,509708.0,3.31,,,,6828.0,,65.85904000000001,81.75,Europe & Central Asia,ME
Montenegro,1963,520714.0,3.2,,,,7479.0,,66.51766,77.58,Europe & Central Asia,ME
Montenegro,1964,529176.0,3.09,,,,8135.0,,67.14228,73.53,Europe & Central Asia,ME
Montenegro,1965,533815.0,2.99,,,,8288.0,,67.7379,69.57,Europe & Central Asia,ME
Montenegro,1966,533909.0,2.91,,,,8667.0,,68.32052,65.74,Europe & Central Asia,ME
Montenegro,1967,530234.0,2.83,,,,8756.0,,68.90714000000001,62.47,Europe & Central Asia,ME
Montenegro,1968,524844.0,2.77,,,,8882.0,,69.50475999999999,58.93,Europe & Central Asia,ME
Montenegro,1969,520644.0,2.73,,,,9816.0,,70.10738,55.57,Europe & Central Asia,ME
Montenegro,1970,519697.0,2.69,,,,10228.0,,70.7,52.38,Europe & Central Asia,ME
Montenegro,1971,522783.0,2.66,,,,11328.0,,70.9,49.83,Europe & Central Asia,ME
Montenegro,1972,529209.0,2.63,,,,11634.0,,71.1,47.39,Europe & Central Asia,ME
Montenegro,1973,537764.0,2.59,,,,11943.0,,71.3,45.5,Europe & Central Asia,ME
Montenegro,1974,546569.0,2.55,,,,13388.0,,71.6,43.63,Europe & Central Asia,ME
Montenegro,1975,554262.0,2.5,,,,13294.0,,71.8,41.57,Europe & Central Asia,ME
Montenegro,1976,560424.0,2.45,,,,13601.0,,72.0,39.61,Europe & Central Asia,ME
Montenegro,1977,565509.0,2.4,,,,14481.0,,72.3,37.74,Europe & Central Asia,ME
Montenegro,1978,570062.0,2.35,,,,15175.0,,72.5,35.96,Europe & Central Asia,ME
Montenegro,1979,574953.0,2.31,,,,16108.0,,72.7,34.26,Europe & Central Asia,ME
Montenegro,1980,580755.0,2.27,,,25.502,16814.0,134.7172,73.0,30.25,Europe & Central Asia,ME
Montenegro,1981,587689.0,2.23,,,25.52961,17041.0,134.5894,73.1,29.68,Europe & Central Asia,ME
Montenegro,1982,595353.0,2.19,,,25.54953,17085.0,134.4528,73.0,29.03,Europe & Central Asia,ME
Montenegro,1983,602964.0,2.15,,,25.5734,17165.0,134.29,73.0,28.31,Europe & Central Asia,ME
Montenegro,1984,609433.0,2.1,,,25.59635,17534.0,134.1232,73.1,26.9,Europe & Central Asia,ME
Montenegro,1985,614011.0,2.06,,,25.61765,17613.0,133.9429,73.1,24.6,Europe & Central Asia,ME
Montenegro,1986,616357.0,2.02,,,25.63735,18274.0,133.7571,73.2,22.4,Europe & Central Asia,ME
Montenegro,1987,616796.0,1.98,,,25.65933,18015.0,133.5897,73.3,20.5,Europe & Central Asia,ME
Montenegro,1988,616055.0,1.94,,,25.68741,17714.0,133.4189,73.5,18.9,Europe & Central Asia,ME
Montenegro,1989,615201.0,1.9,,,25.7123,17442.0,133.2327,73.6,17.6,Europe & Central Asia,ME
Montenegro,1990,614999.0,1.87,,,25.74268,16136.0,133.0308,73.8,16.6,Europe & Central Asia,ME
Montenegro,1991,615743.0,1.84,,,25.76415,14269.0,132.7825,73.9,16.0,Europe & Central Asia,ME
Montenegro,1992,617174.0,1.83,,3.07680279733967,25.76374,10808.0,132.4495,73.9,15.6,Europe & Central Asia,ME
Montenegro,1993,618851.0,1.82,,2.64618804089356,25.70893,6780.0,132.0224,73.7,15.3,Europe & Central Asia,ME
Montenegro,1994,620088.0,1.81,,2.5496424758278,25.66753,6788.0,131.6146,73.5,15.2,Europe & Central Asia,ME
Montenegro,1995,620415.0,1.82,,2.67780696311505,25.64686,7635.0,131.2354,73.2,15.1,Europe & Central Asia,ME
Montenegro,1996,619696.0,1.82,,3.12839087770217,25.6866,9559.0,131.0029,72.7,15.0,Europe & Central Asia,ME
Montenegro,1997,618192.0,1.82,,3.37134390396086,25.73129,9978.0,130.7818,72.3,14.9,Europe & Central Asia,ME
Montenegro,1998,616308.0,1.83,,3.5653467064407,25.78081,10482.0,130.5815,72.2,14.6,Europe & Central Asia,ME
Montenegro,1999,614623.0,1.82,,2.47352061580946,25.8196,9506.0,130.3636,72.2,14.3,Europe & Central Asia,ME
Montenegro,2000,613557.0,1.82,,2.76090283259724,25.8595,9803.0,130.1301,72.0,13.8,Europe & Central Asia,ME
Montenegro,2001,613239.0,1.8,,2.97745707734076,25.91759,9871.0,129.9889,72.6,13.2,Europe & Central Asia,ME
Montenegro,2002,613543.0,1.79,,3.19179913495932,25.98394,10019.0,129.8484,73.2,12.6,Europe & Central Asia,ME
Montenegro,2003,614322.0,1.78,,3.41887240310788,26.07903,10228.0,129.8082,73.5,11.9,Europe & Central Asia,ME
Montenegro,2004,615332.0,1.77,,3.73913594795171,26.17555,10659.0,129.784,73.9,11.1,Europe & Central Asia,ME
Montenegro,2005,616389.0,1.76,,3.53974870435443,26.25773,11090.0,129.6839,73.9,10.4,Europe & Central Asia,ME
Montenegro,2006,617462.0,1.75,,3.80072102069825,26.34725,12025.0,129.5889,74.0,9.6,Europe & Central Asia,ME
Montenegro,2007,618592.0,1.73,,3.58514262540302,26.44582,13288.0,129.5018,74.4,8.9,Europe & Central Asia,ME
Montenegro,2008,619740.0,1.72,,4.37073356802848,26.55412,14183.0,129.4202,74.6,8.1,Europe & Central Asia,ME
Montenegro,2009,620870.0,1.71,,2.89059670439194,,13352.0,,74.9,7.4,Europe & Central Asia,ME
Montenegro,2010,621952.0,1.7,,4.08768679366789,,13656.0,,75.2,6.8,Europe & Central Asia,ME
Montenegro,2011,622957.0,1.69,,,,14082.0,,75.4,6.2,Europe & Central Asia,ME
Montenegro,2012,623864.0,1.68,,,,13712.0,,75.5,5.7,Europe & Central Asia,ME
Montenegro,2013,624648.0,1.67,,,,14156.0,,75.6,5.3,Europe & Central Asia,ME
Montenegro,2014,625292.0,1.66,,,,14358.0,,75.7,5.0,Europe & Central Asia,ME
Montenegro,2015,625781.0,1.65,,,,14833.0,,75.8,4.7,Europe & Central Asia,ME
Montserrat,1960,12102.0,,,,,,,,,America,MS
Montserrat,1961,11882.0,,,,,,,,,America,MS
Montserrat,1962,11798.0,,,0.310918906696063,,,,,,America,MS
Montserrat,1963,11806.0,,,0.310681805343727,,,,,,America,MS
Montserrat,1964,11837.0,,,0.619683398118416,,,,,,America,MS
Montserrat,1965,11842.0,,,0.309710842695047,,,,,,America,MS
Montserrat,1966,11809.0,,,0.621153086001468,,,,,,America,MS
Montserrat,1967,11758.0,,,0.623901083319154,,,,,,America,MS
Montserrat,1968,11698.0,,,0.627155848228285,,,,,,America,MS
Montserrat,1969,11650.0,,,0.62979503034467,,,,,,America,MS
Montserrat,1970,11629.0,,,1.26197441633683,,,,,,America,MS
Montserrat,1971,11633.0,,,1.26154022593039,,,,,,America,MS
Montserrat,1972,11655.0,,,1.25937374778178,,,,,,America,MS
Montserrat,1973,11689.0,,,1.25570776255708,,,,,,America,MS
Montserrat,1974,11733.0,,,1.25110182262788,,,,,,America,MS
Montserrat,1975,11780.0,,,0.934579439252336,,,,,,America,MS
Montserrat,1976,11832.0,,,0.930547331021064,,,,,,America,MS
Montserrat,1977,11885.0,,,2.16140350877193,,,,,,America,MS
Montserrat,1978,11928.0,,,2.15378590808649,,,,,,America,MS
Montserrat,1979,11943.0,,,2.15125862598832,,,,,,America,MS
Montserrat,1980,11919.0,,,1.23187188532393,,,,,,America,MS
Montserrat,1981,11850.0,,,1.5488158598744,,,,,,America,MS
Montserrat,1982,11743.0,,,1.56334385037378,,,,,,America,MS
Montserrat,1983,11607.0,,,1.89786059351277,,,,,,America,MS
Montserrat,1984,11464.0,,,1.92206884501136,,,,,,America,MS
Montserrat,1985,11325.0,,,2.26998024822381,,,,,,America,MS
Montserrat,1986,11183.0,,,2.62725779967159,,,,,,America,MS
Montserrat,1987,11031.0,,,2.66351887163655,,,,,,America,MS
Montserrat,1988,10891.0,,,3.03559930089228,,,,,,America,MS
Montserrat,1989,10788.0,,,3.06435137895812,,,,,,America,MS
Montserrat,1990,10734.0,,,3.08008213552361,,,,,,America,MS
Montserrat,1991,10763.0,,,3.07091010608599,,,,,,America,MS
Montserrat,1992,10856.0,,,3.38190985673,,,,,,America,MS
Montserrat,1993,10892.0,,,3.3691690403994,,,,,,America,MS
Montserrat,1994,10717.0,,,3.42455091684568,,,,,,America,MS
Montserrat,1995,10232.0,,,4.30950048971596,,,,,,America,MS
Montserrat,1996,9375.0,,,4.32343588094472,,,,,,America,MS
Montserrat,1997,8217.0,,,5.8580148293802,,,,,,America,MS
Montserrat,1998,6936.0,,,7.51366120218579,,,,,,America,MS
Montserrat,1999,5788.0,,,8.36697677140015,,,,,,America,MS
Montserrat,2000,4956.0,,,11.1539241533158,,,,,,America,MS
Montserrat,2001,4505.0,,,12.7314814814815,,,,,,America,MS
Montserrat,2002,4377.0,,,14.1630901287554,,,,,,America,MS
Montserrat,2003,4474.0,,,14.0400376192396,,,,,,America,MS
Montserrat,2004,4645.0,,,13.0903169234624,,,,,,America,MS
Montserrat,2005,4777.0,,,12.4426981008513,,,,,,America,MS
Montserrat,2006,4847.0,,,13.3680555555556,,,,,,America,MS
Montserrat,2007,4888.0,,,13.1736526946108,,,,,,America,MS
Montserrat,2008,4905.0,,,13.1041524846835,,,,,,America,MS
Montserrat,2009,4922.0,,,13.0619168787108,,,,,,America,MS
Montserrat,2010,4953.0,,,12.9760701044826,,,,,,America,MS
Montserrat,2011,4993.0,,,,,,,,,America,MS
Montserrat,2012,5030.0,,,,,,,,,America,MS
Montserrat,2013,5063.0,,,,,,,,,America,MS
Montserrat,2014,5094.0,,,,,,,,,America,MS
Montserrat,2015,5125.0,,,,,,,,,America,MS
Morocco,1960,12328534.0,7.07,,0.313177388024892,,1948.0,,52.3172,239.4,Middle East & North Africa,MA
Morocco,1961,12713043.0,7.11,,0.316100208397362,,1971.0,,52.83468,234.5,Middle East & North Africa,MA
Morocco,1962,13100843.0,7.13,,0.250915270475256,,1994.0,,53.35916,229.6,Middle East & North Africa,MA
Morocco,1963,13488517.0,7.14,,0.314013270391118,,2017.0,,53.88564,224.5,Middle East & North Africa,MA
Morocco,1964,13871988.0,7.12,,0.34121957989249,,2040.0,,54.41212,219.3,Middle East & North Africa,MA
Morocco,1965,14248426.0,7.08,,0.31979784332858,,2064.0,,54.9336,214.1,Middle East & North Africa,MA
Morocco,1966,14617077.0,7.02,,0.398952987400398,,2130.0,,55.44508,208.7,Middle East & North Africa,MA
Morocco,1967,14978905.0,6.95,,0.384132225277248,,2198.0,,55.947559999999996,203.4,Middle East & North Africa,MA
Morocco,1968,15335173.0,6.87,,0.388090073028278,,2267.0,,56.43904,198.1,Middle East & North Africa,MA
Morocco,1969,15687996.0,6.78,,0.390812299978122,,2338.0,,56.923519999999996,193.2,Middle East & North Africa,MA
Morocco,1970,16039600.0,6.69,,0.476355478888138,,2411.0,,57.4,188.7,Middle East & North Africa,MA
Morocco,1971,16389949.0,6.59,,0.522234516002338,,2484.0,,57.9,184.4,Middle East & North Africa,MA
Morocco,1972,16740525.0,6.49,,0.499915359122465,,2492.0,,58.3,180.4,Middle East & North Africa,MA
Morocco,1973,17097003.0,6.38,,0.584459619092959,,2530.0,,58.8,176.1,Middle East & North Africa,MA
Morocco,1974,17466606.0,6.27,,0.65916313412487,,2616.0,,59.2,171.4,Middle East & North Africa,MA
Morocco,1975,17854614.0,6.17,,0.642011164984445,,2737.0,,59.6,166.2,Middle East & North Africa,MA
Morocco,1976,18262366.0,6.07,,0.651355423456712,,2979.0,,60.2,160.4,Middle East & North Africa,MA
Morocco,1977,18688782.0,5.97,,0.699483154569898,,3066.0,,60.8,154.1,Middle East & North Africa,MA
Morocco,1978,19133462.0,5.88,,0.702791617806202,,3096.0,,61.4,147.4,Middle East & North Africa,MA
Morocco,1979,19595092.0,5.78,,0.836636221860435,,3176.0,,62.0,140.6,Middle East & North Africa,MA
Morocco,1980,20071902.0,5.68,,0.814776503745437,23.2176,3402.0,126.4714,62.7,133.8,Middle East & North Africa,MA
Morocco,1981,20564359.0,5.57,,0.789252375195154,23.29614,3250.0,126.5815,63.4,127.2,Middle East & North Africa,MA
Morocco,1982,21070647.0,5.44,,0.826701401954526,23.37691,3502.0,126.7004,64.2,120.8,Middle East & North Africa,MA
Morocco,1983,21583746.0,5.29,,0.839719752597039,23.45429,3392.0,126.7984,64.9,114.6,Middle East & North Africa,MA
Morocco,1984,22094516.0,5.12,,0.819080507867314,23.52726,3443.0,126.8616,65.6,108.6,Middle East & North Africa,MA
Morocco,1985,22596133.0,4.94,,0.801397439027356,23.60259,3566.0,126.9399,66.1,103.0,Middle East & North Africa,MA
Morocco,1986,23084731.0,4.75,,0.827380550922761,23.68938,3750.0,127.0499,66.7,97.7,Middle East & North Africa,MA
Morocco,1987,23560825.0,4.57,,0.862180763556462,23.76385,3576.0,127.0945,67.1,92.7,Middle East & North Africa,MA
Morocco,1988,24027330.0,4.39,,0.888677592763567,23.85318,3849.0,127.1777,67.6,88.1,Middle East & North Africa,MA
Morocco,1989,24489354.0,4.22,,0.94266208183253,23.94904,3845.0,127.2631,68.0,84.0,Middle East & North Africa,MA
Morocco,1990,24950128.0,4.06,0.06,0.949917285770752,24.03563,3901.0,127.2981,68.3,80.1,Middle East & North Africa,MA
Morocco,1991,25410178.0,3.91,0.06,0.989528296757002,24.13242,4119.0,127.3477,68.7,76.5,Middle East & North Africa,MA
Morocco,1992,25866445.0,3.76,0.06,1.01390968668684,24.22001,3930.0,127.3033,69.0,73.0,Middle East & North Africa,MA
Morocco,1993,26314339.0,3.61,0.06,1.08071267054117,24.30474,3825.0,127.2312,69.3,69.7,Middle East & North Africa,MA
Morocco,1994,26747660.0,3.46,0.06,1.11740739065084,24.39779,4197.0,127.1843,69.6,66.4,Middle East & North Africa,MA
Morocco,1995,27161889.0,3.31,0.06,1.12783434712536,24.4719,3870.0,127.0517,69.7,63.3,Middle East & North Africa,MA
Morocco,1996,27556892.0,3.17,0.1,1.14158677011009,24.55772,4325.0,126.9857,70.1,60.3,Middle East & North Africa,MA
Morocco,1997,27934014.0,3.03,0.1,1.14980954020118,24.64174,4177.0,126.9147,70.4,57.5,Middle East & North Africa,MA
Morocco,1998,28292299.0,2.91,0.1,1.14076228136408,24.72833,4448.0,126.8654,70.7,54.8,Middle East & North Africa,MA
Morocco,1999,28630973.0,2.8,0.1,1.16544265363784,24.80851,4414.0,126.7914,71.0,52.3,Middle East & North Africa,MA
Morocco,2000,28950553.0,2.7,0.1,1.17742931013381,24.88582,4430.0,126.7201,71.3,50.0,Middle East & North Africa,MA
Morocco,2001,29250983.0,2.61,0.1,1.29463430125542,24.96542,4710.0,126.6752,71.5,47.9,Middle East & North Africa,MA
Morocco,2002,29535591.0,2.54,0.1,1.29866083636397,25.05147,4815.0,126.6631,71.8,45.8,Middle East & North Africa,MA
Morocco,2003,29812685.0,2.47,0.1,1.26158105499003,25.13929,5067.0,126.6476,72.0,43.9,Middle East & North Africa,MA
Morocco,2004,30093109.0,2.42,0.1,1.43962439921186,25.22994,5259.0,126.6279,72.2,42.1,Middle East & North Africa,MA
Morocco,2005,30385479.0,2.39,0.1,1.50587723918792,25.3194,5363.0,126.5832,72.5,40.4,Middle East & North Africa,MA
Morocco,2006,30691434.0,2.38,0.1,1.54455313196329,25.42322,5725.0,126.5998,72.8,38.8,Middle East & North Africa,MA
Morocco,2007,31011322.0,2.4,0.1,1.62079082033128,25.52608,5825.0,126.5633,73.0,37.3,Middle East & North Africa,MA
Morocco,2008,31350544.0,2.44,0.1,1.5940831352875,25.63182,6091.0,126.5284,73.3,35.8,Middle East & North Africa,MA
Morocco,2009,31714958.0,2.51,,1.56590523273455,,6313.0,,73.5,34.5,Middle East & North Africa,MA
Morocco,2010,32107739.0,2.58,,1.58376933910359,,6466.0,,73.7,33.1,Middle East & North Africa,MA
Morocco,2011,32531964.0,2.65,,,,6698.0,,73.9,31.9,Middle East & North Africa,MA
Morocco,2012,32984190.0,2.71,,,,6777.0,,74.1,30.7,Middle East & North Africa,MA
Morocco,2013,33452686.0,2.74,,,,6967.0,,74.3,29.7,Middle East & North Africa,MA
Morocco,2014,33921203.0,2.74,,,,7040.0,,74.5,28.6,Middle East & North Africa,MA
Morocco,2015,34377511.0,2.71,,,,7319.0,,74.7,27.6,Middle East & North Africa,MA
Mozambique,1960,7493278.0,6.6,,0.246448702099312,,528.0,,42.828399999999995,300.84,Sub-Saharan Africa,MZ
Mozambique,1961,7643290.0,6.6,,0.337500425187292,,533.0,,43.48746,291.01,Sub-Saharan Africa,MZ
Mozambique,1962,7799396.0,6.6,,0.249668598646002,,559.0,,44.128519999999995,281.5,Sub-Saharan Africa,MZ
Mozambique,1963,7961458.0,6.6,,0.204421560825691,,528.0,,44.75057999999999,280.8,Sub-Saharan Africa,MZ
Mozambique,1964,8129268.0,6.6,,0.258094148277659,,540.0,,45.355639999999994,279.8,Sub-Saharan Africa,MZ
Mozambique,1965,8302736.0,6.6,,0.236689258158748,,542.0,,45.9507,278.9,Sub-Saharan Africa,MZ
Mozambique,1966,8482373.0,6.6,,0.245654079012825,,548.0,,46.542759999999994,278.1,Sub-Saharan Africa,MZ
Mozambique,1967,8668529.0,6.6,,0.211785276029008,,573.0,,47.13881999999999,277.1,Sub-Saharan Africa,MZ
Mozambique,1968,8860823.0,6.6,,0.307340774312238,,623.0,,47.74588,276.2,Sub-Saharan Africa,MZ
Mozambique,1969,9058691.0,6.6,,0.350593501365112,,682.0,,48.36393999999999,275.1,Sub-Saharan Africa,MZ
Mozambique,1970,9262078.0,6.59,,0.315724649600822,,703.0,,49.0,273.8,Sub-Saharan Africa,MZ
Mozambique,1971,9468836.0,6.59,,0.374042627961566,,734.0,,49.3,272.7,Sub-Saharan Africa,MZ
Mozambique,1972,9679753.0,6.58,,0.333926068970709,,738.0,,49.5,271.6,Sub-Saharan Africa,MZ
Mozambique,1973,9901052.0,6.57,,0.352542270945947,,759.0,,49.8,270.0,Sub-Saharan Africa,MZ
Mozambique,1974,10141147.0,6.56,,0.304199730157551,,683.0,,50.2,268.6,Sub-Saharan Africa,MZ
Mozambique,1975,10405000.0,6.55,,0.271713168318037,,570.0,,50.7,267.4,Sub-Saharan Africa,MZ
Mozambique,1976,10693688.0,6.54,,0.234610134363345,,527.0,,50.9,266.0,Sub-Saharan Africa,MZ
Mozambique,1977,11001909.0,6.53,,0.241941461936337,,515.0,,50.9,265.0,Sub-Saharan Africa,MZ
Mozambique,1978,11320103.0,6.52,,0.249320137174644,,504.0,,51.1,263.9,Sub-Saharan Africa,MZ
Mozambique,1979,11635174.0,6.51,0.075681075,0.223218896989616,,496.0,,51.3,263.1,Sub-Saharan Africa,MZ
Mozambique,1980,11936379.0,6.49,,0.264158171271266,20.43321,499.0,127.8409,51.3,262.5,Sub-Saharan Africa,MZ
Mozambique,1981,12228508.0,6.47,,0.20010754742494,20.45127,498.0,128.0141,48.7,261.5,Sub-Saharan Africa,MZ
Mozambique,1982,12511864.0,6.46,,0.199587926729159,20.46667,477.0,128.1746,49.0,260.4,Sub-Saharan Africa,MZ
Mozambique,1983,12766859.0,6.44,,0.152107989951278,20.47859,437.0,128.3301,49.1,258.8,Sub-Saharan Africa,MZ
Mozambique,1984,12968335.0,6.42,,0.116395422904675,20.48482,420.0,128.4658,47.0,256.8,Sub-Saharan Africa,MZ
Mozambique,1985,13102982.0,6.4,,0.086064422682452,20.4781,379.0,128.5663,47.0,254.1,Sub-Saharan Africa,MZ
Mozambique,1986,13155271.0,6.37,,0.073418756604544,20.48316,383.0,128.7303,49.0,251.1,Sub-Saharan Africa,MZ
Mozambique,1987,13142516.0,6.35,,0.07352427147685,20.50792,405.0,128.9991,49.1,247.8,Sub-Saharan Africa,MZ
Mozambique,1988,13124285.0,6.31,,0.075883588276945,20.5416,441.0,129.3203,51.6,244.5,Sub-Saharan Africa,MZ
Mozambique,1989,13181941.0,6.28,,0.077838656710096,20.58594,461.0,129.6681,51.9,241.2,Sub-Saharan Africa,MZ
Mozambique,1990,13371971.0,6.24,1.2,0.07389048382101,20.63906,462.0,130.042,51.7,237.9,Sub-Saharan Africa,MZ
Mozambique,1991,13719853.0,6.19,1.6,0.074034428797701,20.68369,473.0,130.3522,51.8,234.1,Sub-Saharan Africa,MZ
Mozambique,1992,14203987.0,6.14,2.1,0.069911183463638,20.71624,435.0,130.6055,52.1,229.8,Sub-Saharan Africa,MZ
Mozambique,1993,14775877.0,6.09,2.7,0.072570161815304,20.75391,455.0,130.863,52.5,224.6,Sub-Saharan Africa,MZ
Mozambique,1994,15363065.0,6.03,3.4,0.069481484471483,20.79259,468.0,131.1064,52.8,218.5,Sub-Saharan Africa,MZ
Mozambique,1995,15913101.0,5.98,4.1,0.069727514163284,20.82918,465.0,131.3091,53.1,211.4,Sub-Saharan Africa,MZ
Mozambique,1996,16410777.0,5.93,4.9,0.063446056300576,20.87,485.0,131.5219,53.2,203.4,Sub-Saharan Africa,MZ
Mozambique,1997,16872896.0,5.88,5.8,0.066756076715522,20.92308,520.0,131.768,53.2,194.6,Sub-Saharan Africa,MZ
Mozambique,1998,17317376.0,5.84,6.7,0.065508289689568,20.98645,562.0,132.0363,53.4,185.5,Sub-Saharan Africa,MZ
Mozambique,1999,17774066.0,5.81,7.7,0.06698243887345,21.05083,592.0,132.3019,53.6,176.5,Sub-Saharan Africa,MZ
Mozambique,2000,18264536.0,5.78,8.6,0.074136521965655,21.11392,583.0,132.5707,53.6,168.0,Sub-Saharan Africa,MZ
Mozambique,2001,18792357.0,5.76,9.4,0.084548411348548,21.19397,634.0,132.8768,53.7,160.0,Sub-Saharan Africa,MZ
Mozambique,2002,19348715.0,5.74,10.1,0.08269088177907,21.28235,671.0,133.2081,53.8,152.7,Sub-Saharan Africa,MZ
Mozambique,2003,19928496.0,5.72,10.6,0.097239784570184,21.37949,692.0,133.5733,53.8,146.0,Sub-Saharan Africa,MZ
Mozambique,2004,20523159.0,5.7,11.0,0.094898058756815,21.48161,732.0,133.9371,53.9,139.7,Sub-Saharan Africa,MZ
Mozambique,2005,21126676.0,5.67,11.2,0.087738670810333,21.59168,774.0,134.315,53.9,133.7,Sub-Saharan Africa,MZ
Mozambique,2006,21737860.0,5.63,11.3,0.092997250663099,21.70539,801.0,134.6984,54.1,128.0,Sub-Saharan Africa,MZ
Mozambique,2007,22359637.0,5.59,11.4,0.109606663376022,21.8193,835.0,135.0528,54.4,120.9,Sub-Saharan Africa,MZ
Mozambique,2008,22994867.0,5.54,11.4,0.104748301086439,21.93536,864.0,135.3949,55.0,114.4,Sub-Saharan Africa,MZ
Mozambique,2009,23647815.0,5.48,,0.112605286927589,,893.0,,55.4,108.7,Sub-Saharan Africa,MZ
Mozambique,2010,24321457.0,5.41,,0.123211019391627,,930.0,,55.7,103.8,Sub-Saharan Africa,MZ
Mozambique,2011,25016921.0,5.34,,,,974.0,,56.0,98.9,Sub-Saharan Africa,MZ
Mozambique,2012,25732928.0,5.26,,,,1017.0,,56.1,93.0,Sub-Saharan Africa,MZ
Mozambique,2013,26467180.0,5.19,,,,1064.0,,56.2,87.2,Sub-Saharan Africa,MZ
Mozambique,2014,27216276.0,5.11,,,,1115.0,,56.3,83.4,Sub-Saharan Africa,MZ
Mozambique,2015,27977863.0,5.04,,,,1176.0,,56.4,80.6,Sub-Saharan Africa,MZ
Myanmar,1960,21486424.0,6.05,,0.129643962940627,,1238.0,,41.9226,276.72,East Asia & Pacific,MM
Myanmar,1961,21961594.0,6.07,,0.121097160516832,,1250.0,,42.57284,263.58,East Asia & Pacific,MM
Myanmar,1962,22446690.0,6.1,,0.131802527617592,,1339.0,,43.30508,251.06,East Asia & Pacific,MM
Myanmar,1963,22947286.0,6.12,,0.118024828161879,,1356.0,,44.14232,239.14,East Asia & Pacific,MM
Myanmar,1964,23471163.0,6.13,,0.125305915113918,,1358.0,,45.07956,227.78,East Asia & Pacific,MM
Myanmar,1965,24023640.0,6.14,,0.116930067932598,,1371.0,,46.0768,216.97,East Asia & Pacific,MM
Myanmar,1966,24606863.0,6.13,,0.117740855646525,,1292.0,,47.07204,206.66,East Asia & Pacific,MM
Myanmar,1967,25218375.0,6.11,,0.148337521268953,,1306.0,,47.99728,196.85,East Asia & Pacific,MM
Myanmar,1968,25853248.0,6.07,,0.117371931217778,,1369.0,,48.801520000000004,187.5,East Asia & Pacific,MM
Myanmar,1969,26504247.0,6.02,,0.125863066150585,,1401.0,,49.46776,183.3,East Asia & Pacific,MM
Myanmar,1970,27166045.0,5.96,,0.176437479744056,,1438.0,,50.0,179.2,East Asia & Pacific,MM
Myanmar,1971,27836648.0,5.88,,0.190393981998368,,1458.0,,50.7,175.2,East Asia & Pacific,MM
Myanmar,1972,28517289.0,5.79,,0.178289073701641,,1441.0,,51.1,171.2,East Asia & Pacific,MM
Myanmar,1973,29209686.0,5.69,,0.145960265853882,,1409.0,,51.6,167.1,East Asia & Pacific,MM
Myanmar,1974,29916827.0,5.59,,0.162046588446172,,1456.0,,52.1,163.2,East Asia & Pacific,MM
Myanmar,1975,30640635.0,5.49,,0.15531053337233,,1490.0,,52.5,159.1,East Asia & Pacific,MM
Myanmar,1976,31379308.0,5.39,,0.162149008384779,,1554.0,,53.1,155.3,East Asia & Pacific,MM
Myanmar,1977,32130696.0,5.29,,0.167539955597,,1620.0,,53.6,151.2,East Asia & Pacific,MM
Myanmar,1978,32895739.0,5.19,,0.163434891221008,,1700.0,,54.1,147.3,East Asia & Pacific,MM
Myanmar,1979,33675835.0,5.1,,0.158373385984385,,1751.0,,54.7,143.6,East Asia & Pacific,MM
Myanmar,1980,34470694.0,5.0,,0.168132764698323,19.66279,1864.0,116.2727,54.9,140.0,East Asia & Pacific,MM
Myanmar,1981,35279907.0,4.89,,0.168217528272412,19.6972,1935.0,116.5234,55.2,136.7,East Asia & Pacific,MM
Myanmar,1982,36098908.0,4.76,,0.163809283512998,19.73897,2002.0,116.8043,55.6,133.4,East Asia & Pacific,MM
Myanmar,1983,36917980.0,4.62,,0.165792792713133,19.78487,2050.0,117.0795,56.0,130.3,East Asia & Pacific,MM
Myanmar,1984,37724581.0,4.46,,0.185183196695434,19.83216,2110.0,117.3663,56.4,127.2,East Asia & Pacific,MM
Myanmar,1985,38508821.0,4.28,0.01,0.185729852303802,19.87848,2131.0,117.6238,56.7,124.3,East Asia & Pacific,MM
Myanmar,1986,39269143.0,4.09,,0.184677344646915,19.92212,2072.0,117.8827,57.0,121.3,East Asia & Pacific,MM
Myanmar,1987,40005369.0,3.91,,0.13300629485014,19.95474,1956.0,118.1085,57.2,118.5,East Asia & Pacific,MM
Myanmar,1988,40711172.0,3.73,,0.108242764028619,19.96996,1709.0,118.2753,57.3,115.6,East Asia & Pacific,MM
Myanmar,1989,41379635.0,3.57,,0.115420248686277,19.9764,1749.0,118.4032,57.8,112.7,East Asia & Pacific,MM
Myanmar,1990,42007309.0,3.42,0.2,0.10887491686255,19.98742,1775.0,118.5568,58.1,109.9,East Asia & Pacific,MM
Myanmar,1991,42588029.0,3.28,0.3,0.104877861826428,19.99667,1741.0,118.711,58.4,107.0,East Asia & Pacific,MM
Myanmar,1992,43126260.0,3.16,0.4,0.120906766280055,20.01802,1784.0,118.9153,58.6,104.1,East Asia & Pacific,MM
Myanmar,1993,43642311.0,3.05,0.4,0.130345438835568,20.0513,1809.0,119.171,59.0,101.1,East Asia & Pacific,MM
Myanmar,1994,44164109.0,2.95,0.5,0.150275180544603,20.09014,1839.0,119.437,59.3,98.2,East Asia & Pacific,MM
Myanmar,1995,44710931.0,2.85,0.6,0.165174577257552,20.13908,1868.0,119.7266,59.6,95.4,East Asia & Pacific,MM
